Time_hr,Choke_pct,OilRate_bbl_hr,WHP_psi,FLP_psi,BHP_psi
344.0,70.0,160.37684018401586,208.7680335598481,149.2655141606831,2833.093041287343
345.0,70.0,164.19757943600425,210.0611076424062,151.1527665109851,2829.126157566923
346.0,70.0,162.9147047465193,208.6357890446182,150.01557058370045,2835.1821114490126
347.0,70.0,162.0848217465564,210.03024383993923,151.64709828438095,2832.430192459641
348.0,70.0,160.63538959521043,210.8063189659307,149.39782498610816,2831.977054891348
349.0,70.0,162.19387055116286,209.85695486986626,150.4855213635035,2842.238652772934
350.0,70.0,163.1812534220017,210.94855906316712,150.20369739699407,2837.0269752964896
351.0,70.0,162.46456215350076,208.28401071207122,149.42315488345324,2839.321552032453
352.0,70.0,161.7838637852462,209.8993757804386,149.2855376455248,2833.9007243192937
353.0,70.0,163.163838852859,208.90582592596797,149.76647599701548,2832.156349965261
354.0,70.0,162.81713172262084,208.20797798031361,150.92929298836208,2840.013145134672
355.0,70.0,163.69524249664303,209.22454200720836,150.6831751776792,2831.7396220217192
356.0,70.0,161.2880748892594,208.9027770288723,151.0036358921396,2835.7377353576376
357.0,85.0,165.36062387577422,206.32308047628112,147.2224687337089,2811.8528198781123
358.0,85.0,167.719491948504,203.70028364846246,144.52543732657503,2792.734332259062
359.0,85.0,168.18340043931855,202.17362409004474,143.7005260456853,2774.0455952761718
360.0,85.0,169.7593000423986,199.20816469433976,141.92111283768935,2756.105343633851
361.0,85.0,170.9390455580756,197.19288503941866,140.39535438849074,2745.69301844973
362.0,85.0,171.01426919805849,196.4519910199667,141.09770038553415,2737.5304044424533
363.0,85.0,171.86557836053856,195.25804854709077,137.250113046183,2726.2963542954935
364.0,85.0,172.64234840823613,193.59843377705866,137.77795046767255,2719.7201209867594
365.0,85.0,174.06634689146273,193.82304531364176,136.73616815101624,2725.0092057019297
366.0,85.0,171.50502663897734,194.214537924792,138.41490399865285,2717.8432041340025
367.0,85.0,174.38811601124266,192.5157345426034,136.83325226928315,2709.6032957050716
368.0,85.0,174.13256379639174,192.45586929980988,135.74945536469946,2708.2736983149757
369.0,85.0,175.34260515722937,192.39449930780978,135.79048586245602,2703.7969365859526
370.0,85.0,175.92803464260155,189.59627995412055,136.01052927924613,2702.51585543566
371.0,85.0,174.18766969253167,189.37446901943446,136.2980543058854,2701.745741665794
372.0,85.0,175.06587394415934,189.48902117107465,135.88605091490092,2697.7662949696837
373.0,85.0,174.18479312036328,189.8614962585129,134.75660056391516,2697.38109067792
374.0,85.0,175.20328167765092,190.58441127775748,133.64515653608905,2697.3303374773736
375.0,100.0,176.2379317091919,189.4318017225513,133.0344296232353,2672.827518563087
376.0,100.0,176.81662912076203,183.7061529575045,129.45702870482944,2649.1168160079997
377.0,100.0,178.86875782053528,182.34722016292324,128.47088419092756,2635.871620039295
378.0,100.0,177.97593772023598,180.49907992648787,127.4276267881419,2617.3528349722383
379.0,100.0,179.88017371564044,178.94249066604,125.60439380724905,2607.7510628144173
380.0,100.0,179.4978984655816,177.35200297333014,124.37838626089975,2608.446230314517
381.0,100.0,180.0713544338441,176.63037460417428,124.57800213530682,2595.3413628123803
382.0,100.0,180.200790034981,174.18247006302417,122.95425279463487,2585.37758794922
383.0,100.0,181.46150950305616,175.34923242277495,123.61401220505684,2582.5405732921827
384.0,100.0,180.98143382390822,174.265062901518,122.32884066698097,2576.292686856545
385.0,100.0,179.6161285446618,173.65320854832666,121.64846970306986,2582.8391379738973
386.0,100.0,182.88000679724556,173.68571268747263,121.62780320184375,2570.7159791432296
387.0,100.0,181.4973512630577,171.50095091466378,120.620888862625,2571.9307579414876
388.0,100.0,181.7746877653001,174.5169325712133,119.90579319812335,2570.6657280652757
389.0,100.0,181.23497359440842,172.4574491566828,121.20729301883435,2566.2991696718736
390.0,100.0,180.84698199151433,173.89945812370712,119.55006658206518,2566.2523925349838
391.0,100.0,182.14500361402978,172.8892180497983,120.33643529536735,2564.78795809153
392.0,100.0,181.69076133905094,173.25715203561214,120.54617210786263,2563.8304248222494
393.0,100.0,182.1853580354351,172.45909141980704,118.99758288807571,2559.3077106911487
394.0,90.0,181.34782620722052,173.628220747825,122.05880158718658,2578.9841388648997
395.0,90.0,179.49504619190165,174.9333770106997,123.88423113154431,2586.0635811068432
396.0,90.0,179.87029168248003,177.70356947706134,124.98864644829713,2599.141155632934
397.0,90.0,180.29803039223552,176.2639574419184,125.1162021766531,2616.6109958520506
398.0,90.0,179.5280737591612,180.46311493777338,126.0219336521233,2618.928982297121
399.0,90.0,179.5138083804924,178.52538596133533,127.39291878370226,2620.3694434134354
